machine_id,timestamp,voltage,rpm,pressure_psi,vibration_mm_s,temperature_c,current,power_kw,load_pct,operating_state,maintenance_count,error_count_24h,error_count_7d,age,vibration_delta,pressure_delta,temperature_delta,failure
PUMP-MONITOR,2026-01-09T11:10:00,475.02,3169.77,105.96,4.02,77.76,51.49,24.46,64.76,degraded,6,0,0,5,-1.5688,8.0285,-4.6741,0
PUMP-MONITOR,2026-01-09T11:15:00,478.26,2980.99,103.11,4.79,80.28,54.54,26.08,71.78,degraded,6,0,0,5,0.7739,-2.8419,2.5287,0
PUMP-MONITOR,2026-01-09T11:20:00,475.67,2947.89,98.07,4.18,83.93,53.02,25.22,71.92,degraded,6,1,2,5,-0.6153,-5.0482,3.6443,0
PUMP-MONITOR,2026-01-09T11:25:00,487.43,3172.55,112.46,4.59,86.06,50.84,24.78,67.84,degraded,6,1,3,5,0.4147,14.3924,2.134,0
PUMP-MONITOR,2026-01-09T11:30:00,469.87,3198.06,97.36,6.36,74.63,54.81,25.75,80.81,degraded,6,1,5,5,1.7627,-15.103,-11.4332,0
PUMP-MONITOR,2026-01-09T11:35:00,472.63,2997.33,93.61,4.77,79.07,50.85,24.03,61.86,degraded,6,0,2,5,-1.5914,-3.7499,4.4419,0
PUMP-MONITOR,2026-01-09T11:40:00,482.46,3119.9,113.0,4.64,82.17,52.34,25.25,65.58,degraded,6,0,0,5,-0.1228,19.3932,3.1019,0
PUMP-MONITOR,2026-01-09T11:45:00,480.28,3084.45,91.38,4.94,80.79,53.61,25.75,75.05,degraded,6,0,0,5,0.3018,-21.6152,-1.3839,0
PUMP-MONITOR,2026-01-09T11:50:00,474.07,3207.95,106.71,5.59,75.53,52.91,25.09,76.88,degraded,6,0,3,5,0.6448,15.3286,-5.2544,0
PUMP-MONITOR,2026-01-09T11:55:00,483.74,3080.3,98.63,5.84,71.64,54.97,26.59,71.79,degraded,6,0,3,5,0.2468,-8.0852,-3.8902,0
PUMP-MONITOR,2026-01-09T12:00:00,479.6,3022.71,103.62,6.32,86.09,53.72,25.76,70.17,degraded,6,1,2,5,0.4796,4.9943,14.4438,0
PUMP-MONITOR,2026-01-09T12:05:00,479.83,3142.71,100.44,4.85,79.49,54.55,26.17,79.16,degraded,6,0,4,5,-1.4674,-3.178,-6.6022,0
PUMP-MONITOR,2026-01-09T12:10:00,472.37,2969.59,103.57,5.74,80.09,50.25,23.73,63.2,degraded,6,0,2,5,0.8912,3.1241,0.5997,0
PUMP-MONITOR,2026-01-09T12:15:00,487.64,3076.57,111.92,5.52,74.35,51.54,25.13,68.61,degraded,6,0,1,5,-0.2168,8.3527,-5.732,0
PUMP-MONITOR,2026-01-09T12:20:00,481.96,3153.78,115.23,5.28,76.7,53.2,25.64,77.32,degraded,6,1,3,5,-0.2386,3.3139,2.3473,0
PUMP-MONITOR,2026-01-09T12:25:00,483.55,3033.38,92.07,3.92,73.01,54.49,26.35,73.87,degraded,6,0,3,5,-1.3663,-23.1679,-3.6944,0
PUMP-MONITOR,2026-01-09T12:30:00,483.58,3039.09,105.33,5.3,80.17,54.99,26.59,78.84,degraded,6,1,3,5,1.3788,13.2662,7.1595,0
PUMP-MONITOR,2026-01-09T12:35:00,469.53,3107.95,112.07,4.82,78.69,53.15,24.96,76.62,degraded,6,0,1,5,-0.4811,6.7416,-1.4798,0
PUMP-MONITOR,2026-01-09T12:40:00,471.07,2941.34,108.14,5.14,79.0,49.03,23.1,62.52,degraded,6,1,1,5,0.32,-3.9309,0.3126,0
PUMP-MONITOR,2026-01-09T12:45:00,475.05,2986.39,106.09,5.79,77.5,51.93,24.67,59.4,degraded,6,1,4,5,0.6596,-2.0557,-1.5014,0
PUMP-MONITOR,2026-01-09T12:50:00,471.45,3053.86,114.83,4.96,72.71,52.54,24.77,62.77,degraded,6,0,3,5,-0.8348,8.7398,-4.7902,0
PUMP-MONITOR,2026-01-09T12:55:00,479.47,2975.33,109.56,5.99,83.35,51.42,24.66,59.72,degraded,6,0,4,5,1.0253,-5.2639,10.64,0
PUMP-MONITOR,2026-01-09T13:00:00,474.5,3141.9,98.33,5.9,72.21,52.19,24.76,78.68,degraded,6,0,4,5,-0.0886,-11.2327,-11.1365,0
PUMP-MONITOR,2026-01-09T13:05:00,485.67,3049.97,95.92,6.26,86.34,54.42,26.43,75.78,degraded,6,0,3,5,0.3651,-2.4119,14.1252,0
PUMP-MONITOR,2026-01-09T13:10:00,477.62,2951.33,107.74,4.62,86.28,51.21,24.46,56.83,degraded,6,0,2,5,-1.6414,11.8249,-0.0578,0
PUMP-MONITOR,2026-01-09T13:15:00,483.73,3207.53,103.65,4.19,80.24,54.04,26.14,79.69,degraded,6,0,3,5,-0.4335,-4.0951,-6.0419,0
PUMP-MONITOR,2026-01-09T13:20:00,476.4,3078.62,113.59,5.08,77.28,51.41,24.49,70.74,degraded,6,0,4,5,0.8962,9.9363,-2.9565,0
PUMP-MONITOR,2026-01-09T13:25:00,471.1,3114.46,96.06,5.28,79.32,52.69,24.82,65.27,degraded,6,0,3,5,0.1926,-17.5261,2.0428,0
PUMP-MONITOR,2026-01-09T13:30:00,473.77,3038.58,98.87,5.9,84.5,51.22,24.27,71.5,degraded,6,0,0,5,0.6276,2.8119,5.1812,0
PUMP-MONITOR,2026-01-09T13:35:00,480.87,2960.9,105.22,6.49,80.08,52.81,25.39,63.46,degraded,6,0,0,5,0.5888,6.3494,-4.4284,0
PUMP-MONITOR,2026-01-09T13:40:00,486.53,3012.14,92.8,4.53,80.41,50.73,24.68,60.01,degraded,6,0,0,5,-1.967,-12.42,0.3307,0
PUMP-MONITOR,2026-01-09T13:45:00,480.71,3159.21,107.13,3.57,76.96,48.49,23.31,56.75,degraded,6,0,4,5,-0.9512,14.3262,-3.4429,0
PUMP-MONITOR,2026-01-09T13:50:00,473.34,2996.45,104.4,6.38,85.52,49.79,23.57,56.1,degraded,6,0,1,5,2.8012,-2.7259,8.5526,0
PUMP-MONITOR,2026-01-09T13:55:00,479.21,3231.85,103.46,5.58,80.95,51.1,24.49,71.39,degraded,6,0,1,5,-0.7946,-0.9413,-4.5662,0
PUMP-MONITOR,2026-01-09T14:00:00,487.44,3225.65,115.62,5.19,79.45,53.7,26.18,64.76,degraded,6,0,4,5,-0.3857,12.1557,-1.4951,0
PUMP-MONITOR,2026-01-09T14:05:00,472.0,3084.27,115.76,3.59,74.08,53.5,25.25,76.98,degraded,6,0,0,5,-1.6009,0.1414,-5.3774,0
PUMP-MONITOR,2026-01-09T14:10:00,474.0,2954.71,98.68,5.87,81.81,48.66,23.07,57.45,degraded,6,0,1,5,2.2799,-17.0766,7.7329,0
PUMP-MONITOR,2026-01-09T14:15:00,472.18,3117.72,106.62,5.56,82.23,49.44,23.35,56.88,degraded,6,0,0,5,-0.3175,7.9444,0.4163,0
PUMP-MONITOR,2026-01-09T14:20:00,470.93,3161.6,91.73,5.2,77.53,54.48,25.66,76.33,degraded,6,0,4,5,-0.3604,-14.891,-4.6975,0
PUMP-MONITOR,2026-01-09T14:25:00,488.09,3131.11,116.14,6.47,82.12,49.87,24.34,59.75,degraded,6,0,1,5,1.2694,24.4084,4.595,0
PUMP-MONITOR,2026-01-09T14:30:00,479.65,3023.6,92.2,5.87,72.74,52.83,25.34,76.26,degraded,6,0,1,5,-0.5931,-23.9467,-9.383,0
PUMP-MONITOR,2026-01-09T14:35:00,472.55,3036.77,115.14,6.04,72.21,53.23,25.15,77.86,degraded,6,0,4,5,0.168,22.9426,-0.5303,0
PUMP-MONITOR,2026-01-09T14:40:00,477.18,2975.04,103.68,6.48,79.68,52.1,24.86,70.49,degraded,6,1,4,5,0.4407,-11.4573,7.4691,0
PUMP-MONITOR,2026-01-09T14:45:00,478.5,2987.71,92.72,5.54,82.39,51.45,24.62,59.51,degraded,6,0,1,5,-0.9407,-10.9574,2.7118,0
PUMP-MONITOR,2026-01-09T14:50:00,478.01,3046.18,107.54,5.38,77.64,51.86,24.79,60.0,degraded,6,0,4,5,-0.1647,14.8143,-4.7511,0
PUMP-MONITOR,2026-01-09T14:55:00,471.5,3181.24,91.86,3.88,80.65,51.17,24.13,65.21,degraded,6,0,1,5,-1.4981,-15.6727,3.0077,0
PUMP-MONITOR,2026-01-09T15:00:00,473.1,2950.11,115.3,4.85,77.29,50.94,24.1,56.71,degraded,6,0,1,5,0.9763,23.4397,-3.3558,0
PUMP-MONITOR,2026-01-09T15:05:00,479.72,3231.11,108.35,5.86,72.6,54.49,26.14,80.27,degraded,6,0,3,5,1.0014,-6.9499,-4.6941,0
PUMP-MONITOR,2026-01-09T15:10:00,472.48,2957.13,103.1,4.82,83.9,51.87,24.51,77.22,degraded,6,1,1,5,-1.0392,-5.2587,11.3039,0
PUMP-MONITOR,2026-01-09T15:15:00,482.85,3121.77,114.53,6.03,80.05,50.31,24.29,64.74,degraded,6,1,4,5,1.2124,11.4312,-3.8492,0
PUMP-MONITOR,2026-01-09T15:20:00,473.08,3186.2,93.34,4.12,75.73,48.08,22.75,58.73,degraded,6,0,3,5,-1.905,-21.1887,-4.3257,0
PUMP-MONITOR,2026-01-09T15:25:00,483.91,3220.19,111.46,4.51,77.97,56.21,27.2,77.91,degraded,6,0,4,5,0.3909,18.1196,2.2421,0
PUMP-MONITOR,2026-01-09T15:30:00,474.97,3148.27,110.88,6.24,73.08,50.35,23.92,59.93,degraded,6,0,4,5,1.7211,-0.5805,-4.8892,0
PUMP-MONITOR,2026-01-09T15:35:00,481.75,3021.91,98.85,6.13,73.54,52.37,25.23,78.85,degraded,6,0,3,5,-0.1011,-12.0293,0.455,0
PUMP-MONITOR,2026-01-09T15:40:00,487.7,2985.46,113.12,4.68,74.95,51.93,25.33,57.93,degraded,6,0,2,5,-1.4561,14.2686,1.4169,0
PUMP-MONITOR,2026-01-09T15:45:00,484.59,2977.74,104.73,5.51,85.56,55.85,27.07,76.12,degraded,6,0,1,5,0.8334,-8.3872,10.6061,0
PUMP-MONITOR,2026-01-09T15:50:00,475.34,3052.21,115.04,6.34,83.39,50.04,23.79,57.16,degraded,6,0,2,5,0.8302,10.3083,-2.1698,0
PUMP-MONITOR,2026-01-09T15:55:00,485.67,3218.85,111.01,5.91,78.95,53.55,26.01,71.56,degraded,6,1,1,5,-0.4287,-4.0269,-4.4378,0
PUMP-MONITOR,2026-01-09T16:00:00,473.39,3214.37,109.81,4.04,79.6,50.98,24.13,71.25,degraded,6,1,2,5,-1.8727,-1.2017,0.647,0
PUMP-MONITOR,2026-01-09T16:05:00,470.81,3055.67,99.75,5.95,79.63,50.69,23.87,57.34,degraded,6,0,0,5,1.9059,-10.055,0.0291,0
PUMP-MONITOR,2026-01-09T16:10:00,484.7,3063.18,113.22,5.41,84.33,52.05,25.23,74.48,degraded,6,0,1,5,-0.5339,13.4708,4.7045,0
PUMP-MONITOR,2026-01-09T16:15:00,475.71,3229.77,110.98,5.88,78.77,50.48,24.01,59.69,degraded,6,0,2,5,0.4709,-2.2435,-5.5651,0
PUMP-MONITOR,2026-01-09T16:20:00,478.73,3205.04,113.55,5.81,77.53,52.16,24.97,78.91,degraded,6,0,0,5,-0.0726,2.5728,-1.2338,0
PUMP-MONITOR,2026-01-09T16:25:00,479.85,3000.07,107.92,5.72,82.0,50.94,24.44,69.92,degraded,6,0,0,5,-0.0865,-5.6328,4.4627,0
PUMP-MONITOR,2026-01-09T16:30:00,474.69,2958.6,110.16,3.59,80.47,48.7,23.12,59.19,degraded,6,0,0,5,-2.1305,2.2365,-1.5266,0
PUMP-MONITOR,2026-01-09T16:35:00,475.46,3095.94,105.55,4.74,73.06,54.03,25.69,72.7,degraded,6,0,3,5,1.145,-4.6048,-7.4104,0
PUMP-MONITOR,2026-01-09T16:40:00,481.98,3178.43,94.13,5.97,79.99,50.6,24.39,62.52,degraded,6,0,3,5,1.2269,-11.4229,6.9286,0
PUMP-MONITOR,2026-01-09T16:45:00,487.23,2965.36,106.48,6.09,82.91,53.45,26.04,72.41,degraded,6,0,2,5,0.1288,12.3517,2.9281,0
PUMP-MONITOR,2026-01-09T16:50:00,471.96,3029.87,110.23,5.33,73.29,52.48,24.77,76.08,degraded,6,0,1,5,-0.7623,3.7511,-9.6278,0
PUMP-MONITOR,2026-01-09T16:55:00,474.2,2964.86,104.39,5.45,72.72,52.1,24.71,63.51,degraded,6,0,4,5,0.1224,-5.841,-0.5715,0
PUMP-MONITOR,2026-01-09T17:00:00,487.24,3136.83,98.64,4.72,80.36,52.26,25.46,59.87,degraded,6,0,2,5,-0.732,-5.7523,7.6405,0
PUMP-MONITOR,2026-01-09T17:05:00,484.49,3149.97,106.22,4.89,77.88,52.76,25.56,63.4,degraded,6,0,0,5,0.1673,7.5756,-2.4782,0
PUMP-MONITOR,2026-01-09T17:10:00,469.55,3010.04,111.04,5.35,81.18,53.81,25.26,79.42,degraded,6,0,4,5,0.4635,4.8289,3.3065,0
PUMP-MONITOR,2026-01-09T17:15:00,486.12,3097.69,100.87,5.25,73.46,53.37,25.94,68.68,degraded,6,0,0,5,-0.1077,-10.1703,-7.7261,0
PUMP-MONITOR,2026-01-09T17:20:00,479.98,3027.0,112.96,5.92,73.13,55.48,26.63,78.73,degraded,6,0,0,5,0.6768,12.0865,-0.3242,0
PUMP-MONITOR,2026-01-09T17:25:00,470.71,3134.1,92.68,3.86,72.45,51.7,24.33,59.35,degraded,6,0,3,5,-2.064,-20.2779,-0.6864,0
PUMP-MONITOR,2026-01-09T17:30:00,478.89,3112.8,102.06,5.12,78.65,53.42,25.58,80.04,degraded,6,0,1,5,1.2613,9.3776,6.1994,0
PUMP-MONITOR,2026-01-09T17:35:00,486.64,3234.04,111.72,4.08,84.84,49.04,23.86,57.93,degraded,6,0,3,5,-1.0429,9.6553,6.1945,0
PUMP-MONITOR,2026-01-09T17:40:00,469.24,3030.24,105.69,4.33,74.97,53.52,25.11,75.61,degraded,6,0,3,5,0.2547,-6.0275,-9.8686,0
PUMP-MONITOR,2026-01-09T17:45:00,483.65,3013.34,94.85,3.73,72.55,50.27,24.31,66.14,degraded,6,1,3,5,-0.6046,-10.8365,-2.4222,0
PUMP-MONITOR,2026-01-09T17:50:00,472.76,3194.45,97.14,4.76,84.74,53.74,25.41,71.55,degraded,6,1,4,5,1.0314,2.292,12.1856,0
PUMP-MONITOR,2026-01-09T17:55:00,470.64,3012.45,108.32,4.45,85.36,51.49,24.23,62.42,degraded,6,0,4,5,-0.3126,11.1799,0.6227,0
PUMP-MONITOR,2026-01-09T18:00:00,480.13,3109.12,94.93,4.46,86.36,55.26,26.53,79.63,degraded,6,0,3,5,0.0095,-13.3897,1.0044,0
PUMP-MONITOR,2026-01-09T18:05:00,480.02,3144.23,114.29,4.55,78.82,52.25,25.08,71.93,degraded,6,1,3,5,0.0901,19.3591,-7.5456,0
PUMP-MONITOR,2026-01-09T18:10:00,470.78,3008.27,104.2,5.68,85.0,50.72,23.88,66.97,degraded,6,0,4,5,1.1322,-10.0967,6.1794,0
PUMP-MONITOR,2026-01-09T18:15:00,485.4,3222.75,95.38,4.53,80.57,52.26,25.37,56.5,degraded,6,0,3,5,-1.1431,-8.8166,-4.4271,0
PUMP-MONITOR,2026-01-09T18:20:00,487.88,3080.41,109.11,4.39,78.97,56.65,27.64,79.05,degraded,6,1,4,5,-0.1487,13.7259,-1.6016,0
PUMP-MONITOR,2026-01-09T18:25:00,480.87,3161.73,109.14,3.7,81.56,49.32,23.71,61.74,degraded,6,0,3,5,-0.6904,0.0377,2.5935,0
PUMP-MONITOR,2026-01-09T18:30:00,475.74,3127.68,112.13,5.06,83.05,53.63,25.51,73.45,degraded,6,0,0,5,1.368,2.9856,1.4911,0
PUMP-MONITOR,2026-01-09T18:35:00,480.8,3146.71,98.5,4.5,78.36,51.38,24.7,69.36,degraded,6,1,5,5,-0.5632,-13.6297,-4.6978,0
PUMP-MONITOR,2026-01-09T18:40:00,469.13,2970.56,101.12,3.83,82.06,54.12,25.39,74.99,degraded,6,0,0,5,-0.6739,2.6258,3.7093,0
PUMP-MONITOR,2026-01-09T18:45:00,469.72,3085.22,103.13,4.72,80.25,49.39,23.2,67.91,degraded,6,0,0,5,0.8932,2.0096,-1.8162,0
PUMP-MONITOR,2026-01-09T18:50:00,485.53,3077.88,94.04,4.98,85.72,51.39,24.95,59.84,degraded,6,0,3,5,0.2561,-9.0923,5.4717,0
PUMP-MONITOR,2026-01-09T18:55:00,479.27,3195.65,92.93,4.56,73.35,50.92,24.4,70.72,degraded,6,0,3,5,-0.4109,-1.1144,-12.3712,0
PUMP-MONITOR,2026-01-09T19:00:00,484.54,2957.55,103.93,6.48,76.99,53.08,25.72,72.45,degraded,6,0,3,5,1.9194,11.0019,3.642,0
PUMP-MONITOR,2026-01-09T19:05:00,480.79,3218.2,99.45,5.75,85.25,49.0,23.56,58.96,degraded,6,0,4,5,-0.7292,-4.478,8.2637,0
PUMP-MONITOR,2026-01-09T19:10:00,486.5,2961.41,100.36,4.4,85.87,54.27,26.4,80.37,degraded,6,0,4,5,-1.357,0.913,0.613,0
PUMP-MONITOR,2026-01-09T19:15:00,483.95,3058.96,115.02,5.9,79.97,54.08,26.17,78.36,degraded,6,0,0,5,1.4993,14.6607,-5.8951,0
PUMP-MONITOR,2026-01-09T19:20:00,469.6,3075.72,95.79,5.95,73.21,50.94,23.92,76.43,degraded,6,1,5,5,0.0528,-19.2362,-6.7649,0
PUMP-MONITOR,2026-01-09T19:25:00,485.89,3128.29,98.19,3.66,85.13,56.17,27.29,80.0,degraded,6,1,3,5,-2.2922,2.4041,11.919,0
PUMP-MONITOR,2026-01-09T19:30:00,470.48,3007.05,113.31,3.75,76.77,54.1,25.45,74.7,degraded,6,1,1,5,0.0933,15.1196,-8.3593,0
PUMP-MONITOR,2026-01-09T19:35:00,487.2,3133.06,104.12,5.37,71.73,50.48,24.59,60.41,degraded,6,1,5,5,1.6196,-9.1963,-5.0421,0
PUMP-MONITOR,2026-01-09T19:40:00,474.37,3004.89,95.23,3.89,74.37,50.95,24.17,56.99,degraded,6,0,4,5,-1.4792,-8.8906,2.6494,0
PUMP-MONITOR,2026-01-09T19:45:00,483.95,3010.5,100.11,3.69,77.03,52.18,25.25,57.94,degraded,6,0,2,5,-0.2034,4.8856,2.6524,0
PUMP-MONITOR,2026-01-09T19:50:00,478.3,3123.53,105.23,3.93,73.09,52.27,25.0,65.64,degraded,6,0,3,5,0.2383,5.1142,-3.9341,0
PUMP-MONITOR,2026-01-09T19:55:00,473.22,3046.57,93.55,5.5,75.74,50.24,23.77,70.07,degraded,6,1,4,5,1.5786,-11.6706,2.6461,0
PUMP-MONITOR,2026-01-09T20:00:00,476.78,3081.1,95.1,4.16,82.39,52.89,25.22,66.01,degraded,6,0,2,5,-1.3427,1.5459,6.6496,0
PUMP-MONITOR,2026-01-09T20:05:00,474.5,3072.36,94.11,4.52,78.76,50.12,23.78,68.97,degraded,6,0,1,5,0.358,-0.9949,-3.6236,0
PUMP-MONITOR,2026-01-09T20:10:00,477.02,3110.96,107.33,4.75,77.94,55.88,26.65,79.14,degraded,6,0,4,5,0.2298,13.225,-0.8269,0
PUMP-MONITOR,2026-01-09T20:15:00,478.97,2982.14,109.35,5.78,80.65,52.78,25.28,71.49,degraded,6,0,1,5,1.0324,2.0242,2.7115,0
PUMP-MONITOR,2026-01-09T20:20:00,472.17,3035.38,109.48,4.66,79.84,52.7,24.88,78.23,degraded,6,1,1,5,-1.1212,0.1274,-0.8099,0
PUMP-MONITOR,2026-01-09T20:25:00,482.5,3230.27,101.03,3.81,81.24,49.84,24.05,61.31,degraded,6,0,1,5,-0.8511,-8.4563,1.3991,0
PUMP-MONITOR,2026-01-09T20:30:00,480.87,2994.77,110.51,5.07,74.87,52.87,25.42,62.75,degraded,6,0,0,5,1.2583,9.4843,-6.3688,0
PUMP-MONITOR,2026-01-09T20:35:00,475.2,3230.61,109.49,4.44,79.6,52.24,24.82,78.09,degraded,6,0,4,5,-0.6248,-1.0234,4.7327,0
PUMP-MONITOR,2026-01-09T20:40:00,470.1,2993.56,104.07,4.66,76.75,50.18,23.59,65.92,degraded,6,1,5,5,0.2148,-5.4154,-2.8545,0
PUMP-MONITOR,2026-01-09T20:45:00,485.93,3075.42,93.36,5.13,73.49,53.84,26.16,71.17,degraded,6,0,3,5,0.4708,-10.7096,-3.2537,0
PUMP-MONITOR,2026-01-09T20:50:00,486.37,3061.56,114.61,4.3,81.98,55.85,27.16,74.32,degraded,6,0,4,5,-0.8302,21.245,8.4906,0
PUMP-MONITOR,2026-01-09T20:55:00,477.39,2943.95,93.44,4.18,76.14,48.54,23.17,59.58,degraded,6,0,3,5,-0.1177,-21.164,-5.8476,0
PUMP-MONITOR,2026-01-09T21:00:00,480.63,3007.71,99.17,4.87,84.22,54.13,26.02,76.14,degraded,6,0,2,5,0.693,5.7297,8.0832,0
PUMP-MONITOR,2026-01-09T21:05:00,472.1,2966.12,95.73,5.07,85.77,50.62,23.9,69.14,degraded,6,0,0,5,0.1989,-3.4464,1.5471,0
PUMP-MONITOR,2026-01-09T21:10:00,473.79,2946.9,107.39,5.94,75.19,52.82,25.03,65.79,degraded,6,0,1,5,0.8684,11.6687,-10.5781,0
PUMP-MONITOR,2026-01-09T21:15:00,475.09,3177.16,94.1,4.25,72.09,53.43,25.39,73.64,degraded,6,2,4,5,-1.6895,-13.2942,-3.0984,0
PUMP-MONITOR,2026-01-09T21:20:00,473.0,2945.89,92.35,4.51,72.11,50.67,23.97,67.11,degraded,6,0,0,5,0.2578,-1.7524,0.0204,0
PUMP-MONITOR,2026-01-09T21:25:00,477.88,3221.87,100.06,4.5,81.07,51.29,24.51,68.59,degraded,6,0,0,5,-0.0072,7.7088,8.9575,0
PUMP-MONITOR,2026-01-09T21:30:00,478.03,3088.45,103.26,3.79,78.22,53.05,25.36,71.14,degraded,6,0,0,5,-0.7082,3.204,-2.8523,0
PUMP-MONITOR,2026-01-09T21:35:00,480.66,3097.83,103.6,6.07,83.63,49.39,23.74,61.74,degraded,6,0,4,5,2.2732,0.3408,5.4083,0
PUMP-MONITOR,2026-01-09T21:40:00,487.01,3175.36,110.71,3.75,76.77,49.79,24.25,59.17,degraded,6,0,1,5,-2.3209,7.1106,-6.8518,0
PUMP-MONITOR,2026-01-09T21:45:00,486.97,3069.01,102.29,5.52,78.29,51.78,25.21,72.56,degraded,6,0,4,5,1.7682,-8.4203,1.5182,0
PUMP-MONITOR,2026-01-09T21:50:00,475.45,3153.64,112.76,5.61,78.23,51.69,24.58,72.16,degraded,6,0,1,5,0.0967,10.4723,-0.0619,0
PUMP-MONITOR,2026-01-09T21:55:00,473.0,3144.7,93.73,5.07,77.93,49.79,23.55,62.05,degraded,6,0,3,5,-0.5406,-19.0311,-0.3018,0
PUMP-MONITOR,2026-01-09T22:00:00,484.28,2942.24,113.48,3.61,76.56,50.63,24.52,63.58,degraded,6,0,0,5,-1.4596,19.7423,-1.366,0
PUMP-MONITOR,2026-01-09T22:05:00,478.78,3119.09,115.13,5.95,72.48,50.92,24.38,68.39,degraded,6,1,4,5,2.3378,1.6506,-4.0859,0
PUMP-MONITOR,2026-01-09T22:10:00,482.62,3207.63,101.76,4.0,79.49,52.15,25.17,60.31,degraded,6,0,4,5,-1.9521,-13.3616,7.0145,0
PUMP-MONITOR,2026-01-09T22:15:00,476.38,3194.84,93.77,4.13,79.83,51.16,24.37,68.87,degraded,6,0,0,5,0.1301,-7.9898,0.3419,0
PUMP-MONITOR,2026-01-09T22:20:00,479.03,3024.67,115.9,5.68,73.79,52.54,25.17,75.25,degraded,6,0,3,5,1.5483,22.1254,-6.0443,0
PUMP-MONITOR,2026-01-09T22:25:00,481.26,3111.58,96.11,4.12,72.75,51.93,24.99,61.96,degraded,6,0,0,5,-1.5587,-19.7909,-1.0365,0
PUMP-MONITOR,2026-01-09T22:30:00,470.71,3088.95,104.19,6.14,85.85,54.58,25.69,79.44,degraded,6,0,4,5,2.0217,8.0825,13.0966,0
PUMP-MONITOR,2026-01-09T22:35:00,469.28,3018.55,104.66,4.57,86.1,49.92,23.43,67.36,degraded,6,1,1,5,-1.5678,0.4705,0.2515,0
PUMP-MONITOR,2026-01-09T22:40:00,481.73,3036.34,115.79,6.38,76.2,52.42,25.25,65.05,degraded,6,0,1,5,1.8111,11.1238,-9.8962,0
PUMP-MONITOR,2026-01-09T22:45:00,477.33,2957.97,102.81,3.95,78.03,53.03,25.32,72.38,degraded,6,0,3,5,-2.4271,-12.979,1.8301,0
PUMP-MONITOR,2026-01-09T22:50:00,481.16,3224.83,109.83,6.48,74.97,49.58,23.85,63.17,degraded,6,0,0,5,2.5212,7.0258,-3.0639,0
PUMP-MONITOR,2026-01-09T22:55:00,475.55,3202.01,108.76,3.83,73.5,50.85,24.18,56.17,degraded,6,0,1,5,-2.6491,-1.0747,-1.4735,0
PUMP-MONITOR,2026-01-09T23:00:00,476.48,3092.56,95.66,5.85,78.32,48.58,23.15,57.11,degraded,6,0,2,5,2.0259,-13.0972,4.8271,0
PUMP-MONITOR,2026-01-09T23:05:00,481.67,3226.56,107.67,5.93,77.08,51.27,24.69,67.25,degraded,6,0,1,5,0.0777,12.0094,-1.2478,0
PUMP-MONITOR,2026-01-09T23:10:00,487.79,3233.75,96.19,5.82,86.34,52.97,25.84,69.67,degraded,6,0,1,5,-0.1152,-11.4828,9.264,0
PUMP-MONITOR,2026-01-09T23:15:00,468.71,3137.96,96.7,3.92,71.9,49.64,23.27,63.48,degraded,6,1,3,5,-1.8962,0.5101,-14.4347,0
PUMP-MONITOR,2026-01-09T23:20:00,472.89,3022.83,101.28,6.33,83.75,52.62,24.88,68.4,degraded,6,0,4,5,2.4138,4.58,11.8487,0
PUMP-MONITOR,2026-01-09T23:25:00,469.98,2982.26,95.85,5.86,74.41,50.0,23.5,67.6,degraded,6,1,5,5,-0.4703,-5.4253,-9.3446,0
PUMP-MONITOR,2026-01-09T23:30:00,484.41,3015.24,97.44,6.01,86.37,53.11,25.73,78.65,degraded,6,0,2,5,0.1519,1.5871,11.9608,0
PUMP-MONITOR,2026-01-09T23:35:00,479.98,3028.43,105.38,5.22,82.66,53.78,25.81,79.93,degraded,6,0,4,5,-0.7945,7.9447,-3.7139,0
PUMP-MONITOR,2026-01-09T23:40:00,478.4,3168.27,113.87,5.79,82.92,52.36,25.05,74.93,degraded,6,1,1,5,0.5658,8.4807,0.2665,0
PUMP-MONITOR,2026-01-09T23:45:00,468.61,3176.44,108.47,5.99,72.85,49.89,23.38,66.45,degraded,6,0,3,5,0.2087,-5.3987,-10.073,0
PUMP-MONITOR,2026-01-09T23:50:00,479.82,3165.69,104.07,5.56,75.41,55.5,26.63,77.22,degraded,6,0,2,5,-0.4361,-4.3932,2.5601,0
PUMP-MONITOR,2026-01-09T23:55:00,480.16,3189.44,101.43,5.65,81.52,54.03,25.94,80.03,degraded,6,0,0,5,0.0875,-2.6399,6.1147,0
PUMP-MONITOR,2026-01-10T00:00:00,478.43,3130.42,98.44,5.75,72.64,54.92,26.27,78.49,degraded,6,0,1,5,0.0995,-2.9889,-8.8795,0
PUMP-MONITOR,2026-01-10T00:05:00,477.75,3004.03,109.12,6.05,83.82,54.57,26.07,76.04,degraded,6,0,0,5,0.3079,10.6735,11.1782,0
PUMP-MONITOR,2026-01-10T00:10:00,483.91,3023.0,98.91,4.85,81.59,52.28,25.3,70.44,degraded,6,1,4,5,-1.2011,-10.2086,-2.2326,0
PUMP-MONITOR,2026-01-10T00:15:00,486.1,3041.76,106.92,3.79,79.14,52.34,25.44,63.59,degraded,6,1,2,5,-1.06,8.0121,-2.4529,0
PUMP-MONITOR,2026-01-10T00:20:00,471.68,3115.26,93.14,5.18,77.05,54.15,25.54,80.3,degraded,6,0,0,5,1.3871,-13.7862,-2.0898,0
