machine_id,timestamp,voltage,rpm,pressure_psi,vibration_mm_s,temperature_c,current,power_kw,load_pct,operating_state,maintenance_count,error_count_24h,error_count_7d,age,vibration_delta,pressure_delta,temperature_delta,failure
PUMP-CRITICAL,2026-01-09T22:00:00,470.55,3427.15,134.91,14.98,100.6,54.27,25.54,88,critical,6,5,12,6,4.2179,11.6173,-1.9673,1
PUMP-CRITICAL,2026-01-09T22:05:00,477.95,3601.07,118.7,12.18,101.83,55.44,26.5,88,critical,6,5,12,6,-2.7947,-16.2159,1.229,1
PUMP-CRITICAL,2026-01-09T22:10:00,480.26,3222.8,128.14,13.99,114.16,58.47,28.08,97.38,critical,6,5,12,6,1.804,9.438,12.3266,1
PUMP-CRITICAL,2026-01-09T22:15:00,454.03,3541.85,134.77,14.05,117.53,55.13,25.03,92.09,critical,6,5,12,6,0.0644,6.6307,3.3731,1
PUMP-CRITICAL,2026-01-09T22:20:00,459.94,3558.5,134.09,11.56,104.29,56.02,25.77,88.51,critical,6,5,12,6,-2.4922,-0.6817,-13.2418,1
PUMP-CRITICAL,2026-01-09T22:25:00,480.14,3346.69,133.27,13.3,107.79,55.06,26.44,91.31,critical,6,5,12,6,1.7447,-0.8123,3.5023,1
PUMP-CRITICAL,2026-01-09T22:30:00,465.67,3562.53,141.07,11.17,107.51,55.52,25.86,90.29,critical,6,5,12,6,-2.1312,7.7977,-0.2806,1
PUMP-CRITICAL,2026-01-09T22:35:00,463.63,3566.06,143.49,11.25,98.28,54.41,25.23,88,critical,6,5,12,6,0.0799,2.4138,-9.2298,1
PUMP-CRITICAL,2026-01-09T22:40:00,453.43,3603.75,141.36,11.2,110.71,55.8,25.3,99.53,critical,6,5,12,6,-0.0568,-2.123,12.4287,1
PUMP-CRITICAL,2026-01-09T22:45:00,458.59,3235.66,145.84,11.06,113.38,53.48,24.53,88,critical,6,5,12,6,-0.1346,4.4816,2.6735,1
PUMP-CRITICAL,2026-01-09T22:50:00,467.72,3370.1,140.41,11.99,115.82,54.46,25.47,88,critical,6,5,12,6,0.9258,-5.4332,2.4396,1
PUMP-CRITICAL,2026-01-09T22:55:00,468.89,3431.06,138.24,16.19,106.75,57.65,27.03,93.85,critical,6,5,12,6,4.206,-2.1752,-9.0743,1
PUMP-CRITICAL,2026-01-09T23:00:00,457.34,3328.02,138.95,11.03,108.4,52.31,23.92,88,critical,6,5,12,6,-5.1653,0.7132,1.65,1
PUMP-CRITICAL,2026-01-09T23:05:00,469.47,3596.83,141.27,9.77,94.36,56.16,26.37,92.18,critical,6,5,12,6,-1.2615,2.3198,-14.0445,1
PUMP-CRITICAL,2026-01-09T23:10:00,465.65,3274.82,148.2,15.22,100.39,56.45,26.29,88.58,critical,6,5,12,6,5.4508,6.9265,6.0392,1
PUMP-CRITICAL,2026-01-09T23:15:00,479.94,3414.49,136.46,15.05,107.52,55.31,26.54,90.97,critical,6,5,12,6,-0.1696,-11.7368,7.1261,1
PUMP-CRITICAL,2026-01-09T23:20:00,471.25,3469.87,128.2,15.01,112.73,56.08,26.43,88,critical,6,5,12,6,-0.0342,-8.2616,5.2057,1
PUMP-CRITICAL,2026-01-09T23:25:00,475.2,3534.9,143.42,13.41,94.47,54.8,26.04,88.15,critical,6,5,12,6,-1.6071,15.2224,-18.2543,1
PUMP-CRITICAL,2026-01-09T23:30:00,456.37,3494.0,131.08,12.46,108.38,55.57,25.36,93.2,critical,6,5,12,6,-0.9449,-12.3371,13.9117,1
PUMP-CRITICAL,2026-01-09T23:35:00,462.71,3493.42,130.81,13.72,96.92,57.36,26.54,100,critical,6,5,12,6,1.2618,-0.2689,-11.4645,1
PUMP-CRITICAL,2026-01-09T23:40:00,472.15,3391.87,119.8,15.17,103.52,52.92,24.99,88,critical,6,5,12,6,1.445,-11.0147,6.6031,1
PUMP-CRITICAL,2026-01-09T23:45:00,464.21,3468.96,142.99,13.52,118.16,54.73,25.41,93.17,critical,6,5,12,6,-1.6527,23.1906,14.636,1
PUMP-CRITICAL,2026-01-09T23:50:00,452.96,3286.73,132.91,11.72,121.51,53.23,24.11,95.0,critical,6,5,12,6,-1.7907,-10.0754,3.3565,1
PUMP-CRITICAL,2026-01-09T23:55:00,471.29,3284.14,121.25,10.9,108.63,53.73,25.32,88,critical,6,5,12,6,-0.8284,-11.6631,-12.882,1
PUMP-CRITICAL,2026-01-10T00:00:00,471.55,3309.52,140.61,9.49,109.88,53.01,25.0,88,critical,6,5,12,6,-1.4047,19.355,1.2455,1
PUMP-CRITICAL,2026-01-10T00:05:00,468.15,3225.58,130.2,13.95,114.94,57.0,26.69,95.9,critical,6,5,12,6,4.4588,-10.4033,5.0587,1
PUMP-CRITICAL,2026-01-10T00:10:00,461.11,3411.98,138.93,10.17,113.42,55.75,25.71,93.78,critical,6,5,12,6,-3.7799,8.7248,-1.5188,1
PUMP-CRITICAL,2026-01-10T00:15:00,452.59,3335.85,141.41,15.56,113.82,51.27,23.2,88,critical,6,5,12,6,5.3878,2.4816,0.4018,1
PUMP-CRITICAL,2026-01-10T00:20:00,478.18,3382.03,136.46,13.24,112.54,54.58,26.1,88,critical,6,5,12,6,-2.3163,-4.9466,-1.2751,1
PUMP-CRITICAL,2026-01-10T00:25:00,472.68,3360.83,140.04,11.0,108.05,53.19,25.14,88,critical,6,5,12,6,-2.239,3.579,-4.4999,1
PUMP-CRITICAL,2026-01-10T00:30:00,456.08,3634.31,139.07,13.33,117.74,55.31,25.23,91.76,critical,6,5,12,6,2.3257,-0.9715,9.6901,1
PUMP-CRITICAL,2026-01-10T00:35:00,466.94,3258.47,136.9,12.94,115.41,55.65,25.98,95.62,critical,6,5,12,6,-0.3897,-2.1671,-2.3251,1
PUMP-CRITICAL,2026-01-10T00:40:00,473.17,3282.27,144.19,11.63,101.59,54.47,25.78,88,critical,6,5,12,6,-1.3138,7.2921,-13.8182,1
PUMP-CRITICAL,2026-01-10T00:45:00,458.61,3217.27,127.65,14.92,122.48,53.01,24.31,88.96,critical,6,5,12,6,3.2957,-16.5433,20.891,1
PUMP-CRITICAL,2026-01-10T00:50:00,470.02,3629.57,143.99,12.82,114.85,55.98,26.31,93.17,critical,6,5,12,6,-2.1031,16.3352,-7.6328,1
PUMP-CRITICAL,2026-01-10T00:55:00,457.53,3376.21,135.65,15.96,100.13,57.1,26.12,99.65,critical,6,5,12,6,3.1393,-8.3333,-14.718,1
PUMP-CRITICAL,2026-01-10T01:00:00,468.5,3314.34,141.28,11.85,103.05,57.57,26.97,94.75,critical,6,5,12,6,-4.1054,5.6224,2.9213,1
PUMP-CRITICAL,2026-01-10T01:05:00,473.44,3239.2,124.48,13.94,118.62,58.06,27.49,93.29,critical,6,5,12,6,2.0899,-16.7923,15.5704,1
PUMP-CRITICAL,2026-01-10T01:10:00,473.11,3533.84,123.26,13.9,98.38,56.32,26.65,88,critical,6,5,12,6,-0.0376,-1.2224,-20.2427,1
PUMP-CRITICAL,2026-01-10T01:15:00,452.18,3442.4,141.04,10.81,111.81,53.07,24.0,88,critical,6,5,12,6,-3.0912,17.7804,13.4302,1
PUMP-CRITICAL,2026-01-10T01:20:00,478.16,3647.0,130.71,14.7,99.57,56.72,27.12,90.59,critical,6,5,12,6,3.8822,-10.3311,-12.2398,1
PUMP-CRITICAL,2026-01-10T01:25:00,455.76,3493.82,127.28,14.91,102.25,57.08,26.01,95.05,critical,6,5,12,6,0.2171,-3.4342,2.6817,1
PUMP-CRITICAL,2026-01-10T01:30:00,465.23,3296.16,147.0,13.62,115.24,54.52,25.37,91.38,critical,6,5,12,6,-1.2888,19.7278,12.9894,1
PUMP-CRITICAL,2026-01-10T01:35:00,471.78,3626.59,142.45,13.97,99.66,54.43,25.68,88,critical,6,5,12,6,0.3482,-4.5539,-15.5807,1
PUMP-CRITICAL,2026-01-10T01:40:00,456.34,3304.49,127.63,10.56,113.88,53.12,24.24,88,critical,6,5,12,6,-3.4145,-14.8226,14.2168,1
PUMP-CRITICAL,2026-01-10T01:45:00,455.24,3190.94,143.75,13.94,96.55,54.01,24.59,88,critical,6,5,12,6,3.3832,16.1269,-17.3296,1
PUMP-CRITICAL,2026-01-10T01:50:00,472.32,3242.45,127.93,12.14,113.01,54.88,25.92,90.85,critical,6,5,12,6,-1.7991,-15.8238,16.4606,1
PUMP-CRITICAL,2026-01-10T01:55:00,468.91,3601.44,144.37,11.07,120.35,55.23,25.9,88,critical,6,5,12,6,-1.0733,16.4417,7.3363,1
PUMP-CRITICAL,2026-01-10T02:00:00,473.18,3584.59,128.78,14.64,117.96,56.3,26.64,88,critical,6,5,12,6,3.5745,-15.5951,-2.3875,1
PUMP-CRITICAL,2026-01-10T02:05:00,471.46,3601.8,134.73,15.9,108.6,56.89,26.82,97.32,critical,6,5,12,6,1.2563,5.9516,-9.3573,1
PUMP-CRITICAL,2026-01-10T02:10:00,467.75,3660.48,121.5,13.95,122.36,58.41,27.32,99.92,critical,6,5,12,6,-1.9486,-13.2247,13.7596,1
PUMP-CRITICAL,2026-01-10T02:15:00,458.08,3529.29,140.07,16.32,102.08,56.86,26.05,99.04,critical,6,5,12,6,2.372,18.5637,-20.2761,1
PUMP-CRITICAL,2026-01-10T02:20:00,480.51,3663.15,130.51,15.47,98.85,56.9,27.34,99.4,critical,6,5,12,6,-0.857,-9.5575,-3.236,1
PUMP-CRITICAL,2026-01-10T02:25:00,479.53,3469.09,146.79,10.67,115.82,53.18,25.5,88,critical,6,5,12,6,-4.7939,16.2823,16.9683,1
PUMP-CRITICAL,2026-01-10T02:30:00,466.36,3461.97,128.92,11.61,120.11,54.24,25.3,94.1,critical,6,5,12,6,0.9419,-17.8759,4.2887,1
PUMP-CRITICAL,2026-01-10T02:35:00,474.18,3430.44,140.86,14.96,114.93,57.9,27.45,96.99,critical,6,5,12,6,3.3461,11.9469,-5.1715,1
PUMP-CRITICAL,2026-01-10T02:40:00,471.7,3595.74,146.0,15.77,95.16,57.41,27.08,99.84,critical,6,5,12,6,0.8123,5.1382,-19.7754,1
PUMP-CRITICAL,2026-01-10T02:45:00,476.52,3394.24,127.79,11.91,120.2,55.63,26.51,89.7,critical,6,5,12,6,-3.8573,-18.2084,25.043,1
PUMP-CRITICAL,2026-01-10T02:50:00,474.74,3537.85,137.56,11.43,95.55,53.64,25.46,88,critical,6,5,12,6,-0.4849,9.7686,-24.6511,1
PUMP-CRITICAL,2026-01-10T02:55:00,462.83,3204.53,148.34,14.98,116.97,53.81,24.9,88.29,critical,6,5,12,6,3.5492,10.7766,21.4207,1
PUMP-CRITICAL,2026-01-10T03:00:00,460.37,3516.19,121.12,15.88,102.23,55.56,25.58,90.31,critical,6,5,12,6,0.9053,-27.2161,-14.744,1
PUMP-CRITICAL,2026-01-10T03:05:00,470.56,3349.34,124.16,13.81,101.87,54.75,25.76,97.34,critical,6,5,12,6,-2.077,3.0354,-0.3613,1
PUMP-CRITICAL,2026-01-10T03:10:00,477.22,3441.46,129.48,9.38,108.28,55.78,26.62,99.29,critical,6,5,12,6,-4.4301,5.3254,6.4175,1
PUMP-CRITICAL,2026-01-10T03:15:00,474.83,3403.37,138.71,15.73,112.33,56.49,26.82,100,critical,6,5,12,6,6.3544,9.231,4.0418,1
PUMP-CRITICAL,2026-01-10T03:20:00,473.0,3201.95,128.32,12.15,119.26,55.53,26.27,97.64,critical,6,5,12,6,-3.5863,-10.3923,6.9354,1
PUMP-CRITICAL,2026-01-10T03:25:00,477.38,3281.51,124.84,9.51,101.88,57.14,27.28,97.89,critical,6,5,12,6,-2.6301,-3.4834,-17.3781,1
PUMP-CRITICAL,2026-01-10T03:30:00,474.94,3554.37,128.39,13.77,101.25,55.68,26.45,88,critical,6,5,12,6,4.2539,3.5555,-0.6285,1
PUMP-CRITICAL,2026-01-10T03:35:00,467.53,3627.4,128.44,11.41,112.05,53.31,24.92,88,critical,6,5,12,6,-2.3542,0.044,10.7974,1
PUMP-CRITICAL,2026-01-10T03:40:00,453.94,3613.13,145.5,11.09,108.04,55.21,25.06,98.93,critical,6,5,12,6,-0.3199,17.064,-4.0157,1
PUMP-CRITICAL,2026-01-10T03:45:00,452.7,3438.43,146.15,11.3,118.97,51.59,23.36,88,critical,6,5,12,6,0.2007,0.6485,10.9332,1
PUMP-CRITICAL,2026-01-10T03:50:00,453.54,3669.99,145.92,16.03,106.35,52.69,23.9,93.56,critical,6,5,12,6,4.7349,-0.2273,-12.6183,1
PUMP-CRITICAL,2026-01-10T03:55:00,455.66,3538.74,118.82,12.73,106.01,52.57,23.96,88,critical,6,5,12,6,-3.302,-27.1006,-0.3373,1
PUMP-CRITICAL,2026-01-10T04:00:00,453.66,3365.82,134.73,13.57,101.1,50.33,22.83,88,critical,6,5,12,6,0.8371,15.9095,-4.9178,1
PUMP-CRITICAL,2026-01-10T04:05:00,453.18,3296.22,128.1,15.35,108.1,52.75,23.9,93.77,critical,6,5,12,6,1.7822,-6.6283,7.0029,1
PUMP-CRITICAL,2026-01-10T04:10:00,473.72,3319.29,125.25,11.08,110.93,54.17,25.66,88,critical,6,5,12,6,-4.2639,-2.851,2.836,1
PUMP-CRITICAL,2026-01-10T04:15:00,467.12,3355.08,127.31,15.16,97.16,51.45,24.03,88,critical,6,5,12,6,4.0754,2.0587,-13.7777,1
PUMP-CRITICAL,2026-01-10T04:20:00,463.2,3444.45,123.21,9.86,117.59,55.44,25.68,88,critical,6,5,12,6,-5.3022,-4.1016,20.4353,1
PUMP-CRITICAL,2026-01-10T04:25:00,451.51,3515.75,124.41,9.94,112.35,54.45,24.59,95.34,critical,6,5,12,6,0.0784,1.1982,-5.2413,1
PUMP-CRITICAL,2026-01-10T04:30:00,475.11,3292.63,142.47,16.15,118.46,57.56,27.35,92.29,critical,6,5,12,6,6.2141,18.0599,6.1084,1
PUMP-CRITICAL,2026-01-10T04:35:00,467.81,3338.31,118.76,11.35,97.13,53.79,25.16,88,critical,6,5,12,6,-4.8034,-23.7044,-21.3323,1
PUMP-CRITICAL,2026-01-10T04:40:00,473.25,3275.73,129.25,13.4,105.65,55.21,26.13,88,critical,6,5,12,6,2.0537,10.4818,8.5215,1
PUMP-CRITICAL,2026-01-10T04:45:00,470.4,3329.62,128.78,13.01,105.24,57.14,26.88,97.3,critical,6,5,12,6,-0.3939,-0.47,-0.413,1
PUMP-CRITICAL,2026-01-10T04:50:00,461.11,3546.06,145.79,11.28,100.32,53.84,24.83,89.17,critical,6,5,12,6,-1.7241,17.0193,-4.9124,1
PUMP-CRITICAL,2026-01-10T04:55:00,465.8,3273.64,135.24,15.24,122.82,52.85,24.62,88,critical,6,5,12,6,3.9589,-10.5594,22.4918,1
PUMP-CRITICAL,2026-01-10T05:00:00,469.47,3287.12,137.16,11.05,100.22,55.52,26.06,88,critical,6,5,12,6,-4.1897,1.9231,-22.593,1
PUMP-CRITICAL,2026-01-10T05:05:00,467.39,3208.49,145.71,15.87,93.66,53.2,24.86,88,critical,6,5,12,6,4.8176,8.555,-6.5611,1
PUMP-CRITICAL,2026-01-10T05:10:00,462.15,3560.77,132.46,12.63,117.24,56.44,26.08,94.97,critical,6,5,12,6,-3.2371,-13.2539,23.5779,1
PUMP-CRITICAL,2026-01-10T05:15:00,451.96,3513.18,123.86,15.87,105.1,54.27,24.53,88,critical,6,5,12,6,3.2383,-8.5974,-12.1361,1
PUMP-CRITICAL,2026-01-10T05:20:00,476.09,3191.72,123.77,13.89,112.57,58.28,27.75,99.08,critical,6,5,12,6,-1.9784,-0.0885,7.4642,1
PUMP-CRITICAL,2026-01-10T05:25:00,460.8,3565.1,125.31,10.5,115.02,53.49,24.65,89.82,critical,6,5,12,6,-3.3896,1.5327,2.4483,1
PUMP-CRITICAL,2026-01-10T05:30:00,464.11,3222.25,148.0,14.56,104.53,54.37,25.23,88,critical,6,5,12,6,4.0589,22.6918,-10.4888,1
PUMP-CRITICAL,2026-01-10T05:35:00,475.75,3560.61,143.66,14.61,112.25,54.5,25.93,88,critical,6,5,12,6,0.0543,-4.3411,7.7205,1
PUMP-CRITICAL,2026-01-10T05:40:00,460.61,3247.19,124.22,11.26,108.33,54.46,25.09,88,critical,6,5,12,6,-3.3521,-19.4397,-3.9214,1
PUMP-CRITICAL,2026-01-10T05:45:00,479.67,3688.44,132.39,11.88,107.18,56.45,27.08,88.05,critical,6,5,12,6,0.6189,8.1776,-1.1448,1
PUMP-CRITICAL,2026-01-10T05:50:00,474.52,3578.72,121.67,11.81,99.45,56.57,26.85,92.4,critical,6,5,12,6,-0.068,-10.7253,-7.7341,1
PUMP-CRITICAL,2026-01-10T05:55:00,466.2,3261.78,118.78,15.66,107.19,56.39,26.29,97.45,critical,6,5,12,6,3.8428,-2.8897,7.7411,1
PUMP-CRITICAL,2026-01-10T06:00:00,462.61,3386.13,144.57,12.76,119.98,54.07,25.01,88,critical,6,5,12,6,-2.8933,25.7897,12.7956,1
PUMP-CRITICAL,2026-01-10T06:05:00,467.26,3527.08,146.95,15.4,108.54,56.13,26.23,92.35,critical,6,5,12,6,2.6385,2.3802,-11.4448,1
PUMP-CRITICAL,2026-01-10T06:10:00,461.82,3416.33,148.13,10.4,104.85,54.67,25.25,100,critical,6,5,12,6,-4.9983,1.1838,-3.6844,1
PUMP-CRITICAL,2026-01-10T06:15:00,472.74,3647.38,144.31,15.0,109.69,53.73,25.4,88,critical,6,5,12,6,4.6,-3.8201,4.8388,1
PUMP-CRITICAL,2026-01-10T06:20:00,463.58,3303.88,131.28,14.7,110.65,55.94,25.93,92.56,critical,6,5,12,6,-0.2997,-13.0324,0.9569,1
PUMP-CRITICAL,2026-01-10T06:25:00,451.74,3441.77,121.52,11.63,97.79,53.89,24.35,97.75,critical,6,5,12,6,-3.0691,-9.7573,-12.8558,1
PUMP-CRITICAL,2026-01-10T06:30:00,458.39,3437.98,121.95,12.64,120.55,55.93,25.64,90.39,critical,6,5,12,6,1.0028,0.4275,22.7546,1
PUMP-CRITICAL,2026-01-10T06:35:00,473.17,3584.08,129.51,16.09,114.71,55.26,26.15,88,critical,6,5,12,6,3.4563,7.5632,-5.8426,1
PUMP-CRITICAL,2026-01-10T06:40:00,453.58,3674.83,119.55,12.55,116.9,51.35,23.29,88,critical,6,5,12,6,-3.5454,-9.9655,2.1979,1
PUMP-CRITICAL,2026-01-10T06:45:00,458.73,3485.1,145.44,13.52,108.55,51.76,23.74,88,critical,6,5,12,6,0.9734,25.8912,-8.3505,1
PUMP-CRITICAL,2026-01-10T06:50:00,457.75,3385.71,137.05,15.2,117.18,52.56,24.06,89.52,critical,6,5,12,6,1.6783,-8.3854,8.6276,1
PUMP-CRITICAL,2026-01-10T06:55:00,466.08,3438.95,146.77,16.34,120.9,57.89,26.98,99.78,critical,6,5,12,6,1.1445,9.7144,3.7195,1
PUMP-CRITICAL,2026-01-10T07:00:00,458.97,3534.14,133.42,12.21,94.68,54.97,25.23,94.43,critical,6,5,12,6,-4.1322,-13.3508,-26.2207,1
PUMP-CRITICAL,2026-01-10T07:05:00,454.19,3405.01,145.78,9.93,100.05,52.43,23.81,88,critical,6,5,12,6,-2.2828,12.3631,5.3688,1
PUMP-CRITICAL,2026-01-10T07:10:00,457.46,3426.54,145.02,12.08,106.2,55.78,25.52,97.02,critical,6,5,12,6,2.1547,-0.7635,6.1524,1
PUMP-CRITICAL,2026-01-10T07:15:00,453.81,3586.83,127.84,14.4,119.85,51.8,23.51,88,critical,6,5,12,6,2.3148,-17.1801,13.6484,1
PUMP-CRITICAL,2026-01-10T07:20:00,463.0,3544.2,136.91,14.77,106.58,54.13,25.06,88,critical,6,5,12,6,0.3678,9.0743,-13.2716,1
PUMP-CRITICAL,2026-01-10T07:25:00,455.4,3590.29,133.5,16.25,110.34,53.55,24.39,90.16,critical,6,5,12,6,1.4816,-3.4079,3.7606,1
PUMP-CRITICAL,2026-01-10T07:30:00,475.74,3408.81,130.84,10.61,110.16,56.13,26.7,99.51,critical,6,5,12,6,-5.6409,-2.6601,-0.1801,1
PUMP-CRITICAL,2026-01-10T07:35:00,456.41,3492.98,137.34,14.01,114.86,54.43,24.84,98.35,critical,6,5,12,6,3.4063,6.4921,4.7008,1
PUMP-CRITICAL,2026-01-10T07:40:00,457.8,3243.25,144.73,14.29,106.96,54.5,24.95,92.49,critical,6,5,12,6,0.277,7.3967,-7.8987,1
PUMP-CRITICAL,2026-01-10T07:45:00,460.96,3368.49,143.59,16.09,121.59,52.05,23.99,88,critical,6,5,12,6,1.7993,-1.1431,14.6308,1
PUMP-CRITICAL,2026-01-10T07:50:00,467.25,3685.15,119.71,14.59,101.27,56.74,26.51,88.36,critical,6,5,12,6,-1.4992,-23.8825,-20.3223,1
PUMP-CRITICAL,2026-01-10T07:55:00,466.72,3371.3,136.63,14.9,103.86,54.11,25.26,88,critical,6,5,12,6,0.3054,16.9182,2.5899,1
PUMP-CRITICAL,2026-01-10T08:00:00,464.38,3664.85,137.46,10.31,97.82,55.07,25.57,96.01,critical,6,5,12,6,-4.5904,0.8314,-6.0374,1
PUMP-CRITICAL,2026-01-10T08:05:00,463.8,3466.49,147.58,15.44,99.05,54.54,25.3,88.34,critical,6,5,12,6,5.1305,10.1272,1.2279,1
PUMP-CRITICAL,2026-01-10T08:10:00,460.01,3330.67,133.23,12.49,111.96,54.16,24.91,94.52,critical,6,5,12,6,-2.9426,-14.3584,12.9085,1
PUMP-CRITICAL,2026-01-10T08:15:00,469.18,3271.03,133.3,10.46,104.04,56.1,26.32,88,critical,6,5,12,6,-2.0339,0.075,-7.9146,1
PUMP-CRITICAL,2026-01-10T08:20:00,457.94,3546.26,122.49,13.02,103.46,53.15,24.34,94.12,critical,6,5,12,6,2.5613,-10.8062,-0.5804,1
PUMP-CRITICAL,2026-01-10T08:25:00,458.35,3457.71,119.04,10.89,111.59,55.2,25.3,88,critical,6,5,12,6,-2.1357,-3.4534,8.1282,1
PUMP-CRITICAL,2026-01-10T08:30:00,461.05,3229.2,143.25,15.28,113.45,56.38,26.0,92.13,critical,6,5,12,6,4.3967,24.2105,1.8586,1
PUMP-CRITICAL,2026-01-10T08:35:00,453.91,3232.34,136.83,11.92,114.4,52.36,23.77,88,critical,6,5,12,6,-3.3614,-6.4251,0.9469,1
PUMP-CRITICAL,2026-01-10T08:40:00,476.04,3592.3,144.26,9.77,100.53,56.16,26.73,89.07,critical,6,5,12,6,-2.15,7.4335,-13.8626,1
PUMP-CRITICAL,2026-01-10T08:45:00,472.68,3634.97,132.69,12.9,97.81,54.55,25.78,89.89,critical,6,5,12,6,3.1289,-11.5649,-2.7205,1
PUMP-CRITICAL,2026-01-10T08:50:00,465.71,3396.48,131.71,15.74,111.36,54.49,25.37,88,critical,6,5,12,6,2.8403,-0.9874,13.5507,1
PUMP-CRITICAL,2026-01-10T08:55:00,471.89,3201.04,126.85,11.83,99.85,55.71,26.29,88,critical,6,5,12,6,-3.9101,-4.8529,-11.5162,1
PUMP-CRITICAL,2026-01-10T09:00:00,469.16,3240.04,134.91,15.49,123.66,55.43,26.01,95.96,critical,6,5,12,6,3.6588,8.0566,23.8151,1
PUMP-CRITICAL,2026-01-10T09:05:00,465.82,3674.46,126.73,15.57,118.44,55.11,25.67,92.26,critical,6,5,12,6,0.0847,-8.183,-5.2181,1
PUMP-CRITICAL,2026-01-10T09:10:00,470.52,3642.47,124.36,14.12,108.01,53.17,25.02,88,critical,6,5,12,6,-1.4541,-2.367,-10.4377,1
PUMP-CRITICAL,2026-01-10T09:15:00,479.67,3689.01,143.93,10.41,101.51,57.61,27.63,95.73,critical,6,5,12,6,-3.7094,19.5692,-6.5,1
PUMP-CRITICAL,2026-01-10T09:20:00,453.03,3575.05,132.79,14.07,95.4,57.47,26.03,99.72,critical,6,5,12,6,3.6581,-11.1434,-6.1101,1
PUMP-CRITICAL,2026-01-10T09:25:00,480.39,3340.55,124.89,13.21,123.11,54.53,26.2,88,critical,6,5,12,6,-0.8561,-7.8964,27.7111,1
PUMP-CRITICAL,2026-01-10T09:30:00,479.58,3316.78,126.11,16.02,95.76,56.14,26.92,88,critical,6,5,12,6,2.8039,1.2213,-27.3485,1
PUMP-CRITICAL,2026-01-10T09:35:00,462.52,3255.72,135.63,11.91,110.24,55.46,25.65,97.64,critical,6,5,12,6,-4.1035,9.5151,14.4844,1
PUMP-CRITICAL,2026-01-10T09:40:00,471.44,3553.65,120.72,15.04,104.15,55.35,26.09,93.01,critical,6,5,12,6,3.1277,-14.9097,-6.0935,1
PUMP-CRITICAL,2026-01-10T09:45:00,474.23,3408.53,139.39,14.61,94.6,59.01,27.98,99.38,critical,6,5,12,6,-0.4263,18.6687,-9.5485,1
PUMP-CRITICAL,2026-01-10T09:50:00,477.87,3314.02,132.6,10.45,95.53,56.05,26.79,88.47,critical,6,5,12,6,-4.1608,-6.7904,0.9332,1
PUMP-CRITICAL,2026-01-10T09:55:00,453.19,3544.34,145.88,16.28,99.33,52.6,23.84,88,critical,6,5,12,6,5.8272,13.2876,3.7952,1
PUMP-CRITICAL,2026-01-10T10:00:00,474.36,3682.85,137.54,13.61,104.32,54.59,25.89,88,critical,6,5,12,6,-2.6693,-8.3461,4.9926,1
PUMP-CRITICAL,2026-01-10T10:05:00,452.28,3255.39,146.44,11.39,107.38,54.46,24.63,97.97,critical,6,5,12,6,-2.2205,8.903,3.0566,1
PUMP-CRITICAL,2026-01-10T10:10:00,472.0,3463.76,119.9,9.84,103.27,55.55,26.22,95.64,critical,6,5,12,6,-1.5466,-26.5388,-4.1134,1
PUMP-CRITICAL,2026-01-10T10:15:00,460.93,3662.21,148.28,11.22,111.71,55.1,25.4,89.86,critical,6,5,12,6,1.3812,28.3815,8.4442,1
PUMP-CRITICAL,2026-01-10T10:20:00,476.66,3507.22,120.17,13.89,102.39,57.48,27.4,89.74,critical,6,5,12,6,2.6638,-28.1131,-9.3197,1
PUMP-CRITICAL,2026-01-10T10:25:00,472.18,3252.59,142.38,10.92,105.63,56.86,26.85,100,critical,6,5,12,6,-2.9736,22.2102,3.2443,1
PUMP-CRITICAL,2026-01-10T10:30:00,463.53,3319.67,131.65,13.02,110.7,54.08,25.07,90.18,critical,6,5,12,6,2.1017,-10.7273,5.0629,1
PUMP-CRITICAL,2026-01-10T10:35:00,474.27,3196.72,126.01,11.02,98.28,53.5,25.37,88,critical,6,5,12,6,-1.9967,-5.6391,-12.414,1
PUMP-CRITICAL,2026-01-10T10:40:00,474.34,3373.59,142.54,13.72,116.4,57.46,27.25,94.53,critical,6,5,12,6,2.6995,16.5279,18.1196,1
PUMP-CRITICAL,2026-01-10T10:45:00,477.71,3470.59,142.36,11.98,102.52,53.25,25.44,88,critical,6,5,12,6,-1.7393,-0.1773,-13.8807,1
PUMP-CRITICAL,2026-01-10T10:50:00,463.11,3501.49,137.23,11.9,96.79,51.74,23.96,88,critical,6,5,12,6,-0.0784,-5.1378,-5.737,1
PUMP-CRITICAL,2026-01-10T10:55:00,467.48,3594.5,148.38,16.17,122.95,52.51,24.55,88,critical,6,5,12,6,4.2718,11.1573,26.1605,1
PUMP-CRITICAL,2026-01-10T11:00:00,460.5,3258.79,129.91,15.38,116.38,54.75,25.21,99.58,critical,6,5,12,6,-0.7968,-18.4718,-6.5612,1
PUMP-CRITICAL,2026-01-10T11:05:00,476.41,3650.12,124.28,14.87,120.84,54.82,26.12,88,critical,6,5,12,6,-0.505,-5.6354,4.4559,1
PUMP-CRITICAL,2026-01-10T11:10:00,472.11,3203.31,144.46,10.0,104.52,57.65,27.22,95.61,critical,6,5,12,6,-4.8672,20.1873,-16.3228,1
PUMP-CRITICAL,2026-01-10T11:15:00,479.62,3579.06,129.84,11.82,106.5,56.0,26.86,100,critical,6,5,12,6,1.8132,-14.623,1.9852,1
